reviewid,title,artist,score,best_new_music,author,author_type,pub_date,pub_weekday,pub_day,pub_month,pub_year,artist_artist,genre
12942,my maudlin career,camera obscura,8.3,1,brian howe,contributor,2009-04-21,1,21,4,2009,camera obscura,rock
12902,art brut vs. satan,art brut,7.7,0,marc hogan,senior staff writer,2009-04-21,1,21,4,2009,art brut,"rock, electronic"
12916,the planets are blasted,boston spaceships,7.5,0,paul thompson,contributor,2009-04-21,1,21,4,2009,boston spaceships,rock
12947,suckers ep,suckers,7.9,0,david bevan,contributor,2009-04-21,1,21,4,2009,suckers,"rock, electronic"
12946,worldwild,pterodactyl,6.4,0,jason crock,,2009-04-21,1,21,4,2009,pterodactyl,"rock, experimental"
12935,dark days/light years,super furry animals,8.3,0,marc hogan,senior staff writer,2009-04-20,0,20,4,2009,super furry animals,rock
12924,infinity +1,a-trak,7.8,0,nate patrin,contributor,2009-04-20,0,20,4,2009,a-trak,"rap, electronic"
12905,black monk time,the monks,9.2,1,joe tangari,contributor,2009-04-20,0,20,4,2009,the monks,rock
12906,you can have what you want,papercuts,7.4,0,amy granzin,contributor,2009-04-20,0,20,4,2009,papercuts,"rock, experimental"
12920,mother of curses,d. rider,5.2,0,joshua klein,,2009-04-20,0,20,4,2009,d. rider,
12929,sometimes i wish we were an eagle,bill callahan,8.1,1,brian howe,contributor,2009-04-17,4,17,4,2009,bill callahan,rock
12927,let's stay together,al green,8.7,1,douglas wolk,contributor,2009-04-17,4,17,4,2009,al green,pop/r&b
12790,dusk,ladyfinger (ne),6.2,0,adrienne day,,2009-04-17,4,17,4,2009,ladyfinger (ne),
12933,agorapocalypse,agoraphobic nosebleed,5.0,0,cosmo lee,contributor,2009-04-17,4,17,4,2009,agoraphobic nosebleed,metal
12757,old stories,nancy wallace,6.8,0,mia clarke,,2009-04-17,4,17,4,2009,nancy wallace,folk/country
12938,pablo honey: collector's edition,radiohead,5.4,1,scott plagenhoef,contributor,2009-04-16,3,16,4,2009,radiohead,rock
12930,i heard it today,mr. lif,5.3,0,jayson greene,senior editor,2009-04-16,3,16,4,2009,mr. lif,rap
12925,early works for me if it works for you ii,dntel,7.2,0,jason crock,,2009-04-16,3,16,4,2009,dntel,"rock, electronic"
12914,dos,wooden shjips,7.2,0,marc masters,contributor,2009-04-16,3,16,4,2009,wooden shjips,rock
12928,dance mother,telepathe,6.7,0,joe colly,contributor,2009-04-16,3,16,4,2009,telepathe,"rock, electronic"
12904,kingdom of rust,doves,7.2,0,stuart berman,contributor,2009-04-15,2,15,4,2009,doves,rock
12922,jewellery,micachu and the shapes,7.9,0,douglas wolk,contributor,2009-04-15,2,15,4,2009,micachu and the shapes,"pop/r&b, electronic"
12899,jigsaw,lady sovereign,3.1,0,ian cohen,contributor,2009-04-15,2,15,4,2009,lady sovereign,electronic
12917,the last kiss,jadakiss,5.2,0,jayson greene,senior editor,2009-04-15,2,15,4,2009,jadakiss,rap
12903,when sweet sleep returned,the assemble head in sunburst sound,7.1,0,nate patrin,contributor,2009-04-15,2,15,4,2009,the assemble head in sunburst sound,
12923,check your head: deluxe edition,beastie boys,6.7,0,nate patrin,contributor,2009-04-14,1,14,4,2009,beastie boys,"rock, rap"
12883,great lengths,martyn,7.5,0,philip sherburne,contributing editor,2009-04-14,1,14,4,2009,martyn,electronic
12926,swoon,silversun pickups,5.3,0,ian cohen,contributor,2009-04-14,1,14,4,2009,silversun pickups,rock
12913,life and times,bob mould,7.0,0,joshua klein,,2009-04-14,1,14,4,2009,bob mould,rock
12888,good evening,nite jewel,6.3,0,ian cohen,contributor,2009-04-14,1,14,4,2009,nite jewel,"rock, electronic"
12911,lotusflow3r,prince,4.9,0,jess harvell,contributor,2009-04-13,0,13,4,2009,prince,"rock, pop/r&b"
12921,fantasies,metric,6.4,0,rebecca raber,,2009-04-13,0,13,4,2009,metric,rock
12884,total pop! deluxe box,erasure,6.0,0,douglas wolk,contributor,2009-04-13,0,13,4,2009,erasure,"rock, electronic"
12890,space programs,the usa is a monster,7.2,0,roque strew,,2009-04-13,0,13,4,2009,the usa is a monster,"rock, experimental"
12863,oohs & aahs,say hi,5.9,0,joe tangari,contributor,2009-04-13,0,13,4,2009,say hi,rock
12910,two suns,bat for lashes,8.5,1,mark pytlik,contributor,2009-04-10,4,10,4,2009,bat for lashes,rock
12897,leaves in the gutter,superchunk,6.5,0,douglas wolk,contributor,2009-04-10,4,10,4,2009,superchunk,"rock, experimental"
12850,the love language,the love language,7.3,0,joshua love,contributor,2009-04-10,4,10,4,2009,the love language,rock
12865,play music,thieves like us,5.6,0,marc hogan,senior staff writer,2009-04-10,4,10,4,2009,thieves like us,"rock, electronic"
12861,o+s,o+s,6.4,0,adam moerder,,2009-04-10,4,10,4,2009,o+s,
12908,score! twenty years of merge records: the covers,various artists,6.4,0,stephen m. deusner,contributor,2009-04-09,3,9,4,2009,various artists,
12907,repo,black dice,7.1,0,andy battaglia,,2009-04-09,3,9,4,2009,black dice,"rock, experimental"
12877,jet black,gentleman reg,7.3,0,eric harvey,contributor,2009-04-09,3,9,4,2009,gentleman reg,rock
12767,songs about dancing and drugs,circlesquare,7.1,0,matthew perpetua,,2009-04-09,3,9,4,2009,circlesquare,electronic
12876,a fool for everyone,mike bones,5.0,0,david raposa,contributor,2009-04-09,3,9,4,2009,mike bones,rock
12896,begone dull care,junior boys,7.5,0,jess harvell,contributor,2009-04-08,2,8,4,2009,junior boys,"rock, electronic"
12868,the last laugh,joker's daughter,7.3,0,stephen m. deusner,contributor,2009-04-08,2,8,4,2009,joker's daughter,folk/country
12740,baby charles,baby charles,7.3,0,jayson greene,senior editor,2009-04-08,2,8,4,2009,baby charles,pop/r&b
12882,telekinesis!,telekinesis,6.3,0,matthew perpetua,,2009-04-08,2,8,4,2009,telekinesis,rock
12784,fear draws misfortune,cheer-accident,6.8,0,d. shawn bosler,,2009-04-08,2,8,4,2009,cheer-accident,rock
12895,a positive rage,the hold steady,6.0,0,jason crock,,2009-04-07,1,7,4,2009,the hold steady,rock
12898,trailer park: legacy edition,beth orton,6.0,0,eric harvey,contributor,2009-04-07,1,7,4,2009,beth orton,rock
12840,watersports,mi ami,7.9,0,tom breihan,contributor,2009-04-07,1,7,4,2009,mi ami,"rock, experimental"
12759,ritual and education,various artists,8.1,0,mike powell,contributor,2009-04-07,1,7,4,2009,various artists,electronic
12885,join the q,the qemists,2.9,0,nate patrin,contributor,2009-04-07,1,7,4,2009,the qemists,"pop/r&b, electronic"
12847,tentacles,crystal antlers,6.7,0,ian cohen,contributor,2009-04-06,0,6,4,2009,crystal antlers,"rock, experimental"
12869,born like this,doom,8.0,0,nate patrin,contributor,2009-04-06,0,6,4,2009,doom,"rock, rap"
12812,local customs: downriver revival,various artists,8.0,0,patrick sisson,associate editor,2009-04-06,0,6,4,2009,various artists,
12887,scramble,the coathangers,7.2,0,marc hogan,senior staff writer,2009-04-06,0,6,4,2009,the coathangers,"rock, electronic"
12892,inside your guitar,it hugs back,5.2,0,matthew perpetua,,2009-04-06,0,6,4,2009,it hugs back,rock
12873,ten: deluxe edition,pearl jam,6.7,0,stephen m. deusner,contributor,2009-04-03,4,3,4,2009,pearl jam,rock
12881,nigeria 70: the definitive story of 1970s funky lagos,various artists,8.8,1,nate patrin,contributor,2009-04-03,4,3,4,2009,various artists,
12803,one,ben klock,7.5,0,andrew gaerig,contributor,2009-04-03,4,3,4,2009,ben klock,electronic
12851,bird-brains,tune-yards,6.8,0,mark richardson,executive editor,2009-04-03,4,3,4,2009,tune-yards,pop/r&b
12761,dj skee presents: the best of the hamiltonization process,charles hamilton,5.9,0,ian cohen,contributor,2009-04-03,4,3,4,2009,charles hamilton,"rap, pop/r&b"
12893,25 o'clock,the dukes of stratosphear,7.7,0,chris dahlen,,2009-04-02,3,2,4,2009,the dukes of stratosphear,rock
12846,raise,swervedriver,7.3,0,joe tangari,contributor,2009-04-02,3,2,4,2009,swervedriver,rock
12800,laughing boy,matteah baim,7.2,0,mia clarke,,2009-04-02,3,2,4,2009,matteah baim,folk/country
12864,pop ambient 2009,various artists,6.4,0,joe colly,contributor,2009-04-02,3,2,4,2009,various artists,
12806,capades,obi best,6.4,0,eric harvey,contributor,2009-04-02,3,2,4,2009,obi best,pop/r&b
12872,crack the skye,mastodon,8.0,0,tom breihan,contributor,2009-04-01,2,1,4,2009,mastodon,metal
12830,rules,the whitest boy alive,6.3,0,nate patrin,contributor,2009-04-01,2,1,4,2009,the whitest boy alive,"rock, electronic"
12841,beauties never die,sissy wish,8.0,0,stephen m. deusner,contributor,2009-04-01,2,1,4,2009,sissy wish,pop/r&b
12796,dirty bomb,filastine,7.0,0,mike powell,,2009-04-01,2,1,4,2009,filastine,electronic
12867,baby,bosque brown,4.6,0,matthew perpetua,,2009-04-01,2,1,4,2009,bosque brown,folk/country
12874,living thing,peter bjorn and john,5.5,0,stuart berman,contributor,2009-03-31,1,31,3,2009,peter bjorn and john,"rock, electronic"
12875,now we can see,the thermals,7.8,0,rebecca raber,,2009-03-31,1,31,3,2009,the thermals,rock
12811,soundboy's gravestone gets desecrated by vandals,various artists,6.9,0,jess harvell,contributor,2009-03-31,1,31,3,2009,various artists,
12797,a new tide,gomez,5.4,0,stephen m. deusner,contributor,2009-03-31,1,31,3,2009,gomez,rock
12785,black boy white boy,young dro & yung l.a.,4.1,0,tom breihan,contributor,2009-03-31,1,31,3,2009,young dro & yung l.a.,
12870,a woman a man walked by,"pj harvey, john parish",6.2,0,joshua klein,,2009-03-30,0,30,3,2009,pj harvey,rock
12870,a woman a man walked by,"pj harvey, john parish",6.2,0,joshua klein,,2009-03-30,0,30,3,2009,john parish,rock
12871,bunny gets paid [deluxe edition],red red meat,8.9,1,mark richardson,executive editor,2009-03-30,0,30,3,2009,red red meat,rock
12822,bloomed,richard buckner,8.4,0,brian howe,contributor,2009-03-30,0,30,3,2009,richard buckner,rock
12793,vignetting the compost,bibio,6.8,0,brian howe,contributor,2009-03-30,0,30,3,2009,bibio,electronic
12752,dirtbox ep,harmonic 313,6.2,0,nate patrin,contributor,2009-03-30,0,30,3,2009,harmonic 313,electronic
12859,beware,bonnie prince billy,7.9,0,andrew gaerig,contributor,2009-03-27,4,27,3,2009,bonnie prince billy,folk/country
12853,the future will come,the juan maclean,7.4,0,nate patrin,contributor,2009-03-27,4,27,3,2009,the juan maclean,"rock, electronic"
12738,matter and light,the theater fire,7.4,0,stephen m. deusner,contributor,2009-03-27,4,27,3,2009,the theater fire,
12789,rearrange beds,an horse,6.7,0,matthew solarski,contributor,2009-03-27,4,27,3,2009,an horse,rock
12771,walk on thin air,the old ceremony,6.2,0,joshua love,contributor,2009-03-27,4,27,3,2009,the old ceremony,rock
12855,it's blitz!,yeah yeah yeahs,8.1,0,joshua love,contributor,2009-03-26,3,26,3,2009,yeah yeah yeahs,rock
12852,histoire de melody nelson,serge gainsbourg,10.0,1,tom ewing,contributor,2009-03-26,3,26,3,2009,serge gainsbourg,pop/r&b
12747,rockwell,anni rossi,8.0,0,mia clarke,,2009-03-26,3,26,3,2009,anni rossi,folk/country
12802,real recognize real,project pat,7.7,0,tom breihan,contributor,2009-03-26,3,26,3,2009,project pat,"rap, pop/r&b"
12834,winter hours,tombs,7.1,0,tom breihan,contributor,2009-03-26,3,26,3,2009,tombs,"rock, metal"
12860,junior,ryksopp,7.9,0,mark pytlik,contributor,2009-03-25,2,25,3,2009,ryksopp,"pop/r&b, electronic"
12832,slow dance,jeremy jay,7.7,0,marc hogan,senior staff writer,2009-03-25,2,25,3,2009,jeremy jay,pop/r&b
12773,caught in the trees,damien jurado,7.3,0,matthew solarski,contributor,2009-03-25,2,25,3,2009,damien jurado,rock
12792,the invisible lodger,various production,5.8,0,jess harvell,contributor,2009-03-25,2,25,3,2009,various production,electronic
12815,mt. st. helens vietnam band,mt. st. helens vietnam band,3.9,0,joshua klein,,2009-03-25,2,25,3,2009,mt. st. helens vietnam band,rock
12857,grace/wastelands,peter doherty,5.7,0,ian cohen,contributor,2009-03-24,1,24,3,2009,peter doherty,"rock, electronic"
12854,early output: 1996-1998,fridge,6.8,0,mia clarke,contributor,2009-03-24,1,24,3,2009,fridge,"rock, electronic"
12836,havilah,the drones,7.7,0,joe colly,contributor,2009-03-24,1,24,3,2009,the drones,rock
12791,money,skeletons,5.9,0,andrew gaerig,contributor,2009-03-24,1,24,3,2009,skeletons,"jazz, pop/r&b"
12823,elvis perkins in dearland,elvis perkins in dearland,6.7,0,amy granzin,contributor,2009-03-24,1,24,3,2009,elvis perkins in dearland,folk/country
12842,the hazards of love,the decemberists,5.7,0,marc hogan,senior staff writer,2009-03-23,0,23,3,2009,the decemberists,rock
12856,the proper sex,i.u.d.,3.5,0,mike powell,contributor,2009-03-23,0,23,3,2009,i.u.d.,experimental
12807,static tensions,kylesa,8.2,0,cosmo lee,,2009-03-23,0,23,3,2009,kylesa,metal
12750,white bird release,pan american,7.0,0,joshua klein,,2009-03-23,0,23,3,2009,pan american,"rock, electronic"
12821,advance base battery life,casiotone for the painfully alone,6.9,0,rebecca raber,,2009-03-23,0,23,3,2009,casiotone for the painfully alone,rock
12845,fever ray,fever ray,8.1,1,mark pytlik,contributor,2009-03-20,4,20,3,2009,fever ray,"rock, electronic"
12844,the floodlight collective,lotus plaza,6.8,0,marc hogan,senior staff writer,2009-03-20,4,20,3,2009,lotus plaza,"rock, experimental"
12780,born radical,friendly foes,7.0,0,rebecca raber,,2009-03-20,4,20,3,2009,friendly foes,rock
12774,pierced,david lang,7.2,0,jayson greene,senior editor,2009-03-20,4,20,3,2009,david lang,"rock, experimental"
12778,lamb's anger,mr. oizo,2.9,0,brian howe,contributor,2009-03-20,4,20,3,2009,mr. oizo,electronic
12839,enemy mine,swan lake,7.4,0,david bevan,contributor,2009-03-19,3,19,3,2009,swan lake,rock
12843,take my breath away,gui boratto,6.1,0,mike orme,,2009-03-19,3,19,3,2009,gui boratto,electronic
12753,calypsoul 70: caribbean soul & calypso crossover 1969-1979,various artists,8.0,0,joe tangari,contributor,2009-03-19,3,19,3,2009,various artists,
12824,fabric 45,omar s,7.9,0,mike powell,contributor,2009-03-19,3,19,3,2009,omar s,electronic
12775,white light strobing,desolation wilderness,5.6,0,paul thompson,contributor,2009-03-19,3,19,3,2009,desolation wilderness,rock
12833,bromst,dan deacon,8.5,1,nitsuh abebe,contributor,2009-03-18,2,18,3,2009,dan deacon,electronic
12805,quiet please...the new best of nick lowe,nick lowe,7.7,0,joshua klein,,2009-03-18,2,18,3,2009,nick lowe,rock
12804,flood bank,the lines,7.2,0,joshua klein,,2009-03-18,2,18,3,2009,the lines,"rock, metal, electronic"
12748,l'entredeux,marianne dissard,7.2,0,stephen m. deusner,contributor,2009-03-18,2,18,3,2009,marianne dissard,pop/r&b
12825,the wolf also shall dwell with the lamb,brethren of the free spirit,6.8,0,joe tangari,contributor,2009-03-18,2,18,3,2009,brethren of the free spirit,
12835,fist of god,mstrkrft,6.0,0,brian howe,contributor,2009-03-17,1,17,3,2009,mstrkrft,electronic
12742,the tiffany transcriptions,bob wills and his texas playboys,8.9,0,stephen m. deusner,contributor,2009-03-17,1,17,3,2009,bob wills and his texas playboys,folk/country
12814,heavy ghost,dm stith,7.6,0,joshua klein,,2009-03-17,1,17,3,2009,dm stith,rock
12816,beasts of seasons,laura gibson,7.2,0,matthew solarski,contributor,2009-03-17,1,17,3,2009,laura gibson,folk/country
12798,all aboard future,these are powers,6.9,0,jason crock,,2009-03-17,1,17,3,2009,these are powers,"rock, experimental"
12826,why there are mountains,cymbals eat guitars,8.3,1,ian cohen,contributor,2009-03-16,0,16,3,2009,cymbals eat guitars,rock
12829,i blame you,obits,6.3,0,jason crock,contributor,2009-03-16,0,16,3,2009,obits,metal
12776,coward,nels cline,6.9,0,marc masters,contributor,2009-03-16,0,16,3,2009,nels cline,"jazz, experimental"
12801,to lose my life...,white lies,4.0,0,marc hogan,senior staff writer,2009-03-16,0,16,3,2009,white lies,"rock, electronic"
12768,"baby, they told us we would rise again",bloodkin,7.3,0,stephen m. deusner,contributor,2009-03-16,0,16,3,2009,bloodkin,rock
12831,grrr...,bishop allen,3.5,0,grayson currin,contributor,2009-03-13,4,13,3,2009,bishop allen,rock
12799,troubadour,k'naan,6.5,0,joshua love,contributor,2009-03-13,4,13,3,2009,k'naan,"rap, pop/r&b"
12786,birdseed shirt,deleted scenes,8.0,0,chris dahlen,,2009-03-13,4,13,3,2009,deleted scenes,rock
12788,love's recurring dream,coloma,7.0,0,tim finney,,2009-03-13,4,13,3,2009,coloma,electronic
12755,the otha side of the trap...,oj da juiceman,7.0,0,david drake,contributor,2009-03-13,4,13,3,2009,oj da juiceman,"rap, pop/r&b"
12827,face control,handsome furs,8.0,0,paul thompson,contributor,2009-03-12,3,12,3,2009,handsome furs,"rock, electronic"
12766,just like heaven: a tribute to the cure,various artists,1.7,0,ian cohen,contributor,2009-03-12,3,12,3,2009,various artists,
12762,kaleidoscopic,lars horntveth,7.7,0,brian howe,contributor,2009-03-12,3,12,3,2009,lars horntveth,jazz
12777,angst is not a weltanschauung!,b. fleischmann,6.9,0,roque strew,,2009-03-12,3,12,3,2009,b. fleischmann,electronic
12769,reincarnations: the remix chapter 2001-2009,dj koze,7.5,0,jess harvell,contributor,2009-03-12,3,12,3,2009,dj koze,electronic
12819,fuckbook,condo fucks,8.3,0,paul thompson,contributor,2009-03-11,2,11,3,2009,condo fucks,"rock, experimental"
12820,as seen through windows,bell orchestre,7.5,0,mike orme,,2009-03-11,2,11,3,2009,bell orchestre,rock
12733,the b.c. era,bobby creekwater,7.7,0,tom breihan,contributor,2009-03-11,2,11,3,2009,bobby creekwater,rap
12736,communion,soundtrack of our lives,6.2,0,joshua klein,,2009-03-11,2,11,3,2009,soundtrack of our lives,rock
12737,drone trailer,mv & ee,5.8,0,roque strew,,2009-03-11,2,11,3,2009,mv & ee,folk/country
12813,little hells,marissa nadler,8.3,0,grayson currin,contributor,2009-03-10,1,10,3,2009,marissa nadler,folk/country
12809,(a)spera,mirah,7.8,0,mia clarke,,2009-03-10,1,10,3,2009,mirah,rock
12770,"the art of field recording, vol. 2",various artists,8.6,0,amanda petrusich,contributor,2009-03-10,1,10,3,2009,various artists,
12763,thank you very quickly,extra golden,7.5,0,joe tangari,contributor,2009-03-10,1,10,3,2009,extra golden,global
12764,assemble,hi red center,6.8,0,mia clarke,,2009-03-10,1,10,3,2009,hi red center,rock
12818,"mama, i'm swollen",cursive,5.2,0,mia clarke,,2009-03-08,6,8,3,2009,cursive,"rock, metal"
12808,the truth is here,brother ali,7.4,0,nate patrin,contributor,2009-03-08,6,8,3,2009,brother ali,rap
12735,"francophonic, vol. 1: 1953 - 1980",franco & le tout puissant ok jazz,8.8,1,mike powell,contributor,2009-03-08,6,8,3,2009,franco & le tout puissant ok jazz,
12756,fabriclive 43,sinden,6.0,0,jess harvell,contributor,2009-03-08,6,8,3,2009,sinden,"rap, electronic"
12779,song of the pearl,arbouretum,5.8,0,grayson currin,contributor,2009-03-08,6,8,3,2009,arbouretum,"rock, electronic"
12772,beat konducta vol. 5-6,madlib,8.3,0,nate patrin,contributor,2009-03-06,4,6,3,2009,madlib,rap
12794,money will ruin everything: the second edition,various artists,7.4,0,chris dahlen,,2009-03-06,4,6,3,2009,various artists,
12765,carboniferous,zu,8.0,0,mia clarke,,2009-03-06,4,6,3,2009,zu,experimental
12743,may a lightning bolt caress you ep,aleks and the drummer,6.8,0,jason crock,,2009-03-06,4,6,3,2009,aleks and the drummer,
12782,ye viols!,lithops,5.4,0,mike orme,,2009-03-06,4,6,3,2009,lithops,electronic
12751,frontier,rio en medio,7.2,0,joshua klein,,2009-03-05,3,5,3,2009,rio en medio,folk/country
12787,the law of the playground,the boy least likely to,7.5,0,marc hogan,senior staff writer,2009-03-05,3,5,3,2009,the boy least likely to,rock
